CustomerID,Churn_ID,Churn
C6772,CHN6772,No
C6773,CHN6773,Yes
C6774,CHN6774,Yes
C6775,CHN6775,No
C6776,CHN6776,No
C6777,CHN6777,No
C6778,CHN6778,No
C6779,CHN6779,No
C6780,CHN6780,No
C6781,CHN6781,No
C6782,CHN6782,Yes
C6783,CHN6783,No
C6784,CHN6784,No
C6785,CHN6785,No
C6786,CHN6786,Yes
C6787,CHN6787,Yes
C6788,CHN6788,No
C6789,CHN6789,No
C6790,CHN6790,Yes
C6791,CHN6791,No
C6792,CHN6792,Yes
C6793,CHN6793,Yes
C6794,CHN6794,No
C6795,CHN6795,No
C6796,CHN6796,No
C6797,CHN6797,Yes
C6798,CHN6798,No
C6799,CHN6799,No
C6800,CHN6800,No
C6801,CHN6801,Yes
C6802,CHN6802,No
C6803,CHN6803,No
C6804,CHN6804,No
C6805,CHN6805,No
C6806,CHN6806,No
C6807,CHN6807,No
C6808,CHN6808,No
C6809,CHN6809,No
C6810,CHN6810,Yes
C6811,CHN6811,Yes
C6812,CHN6812,Yes
C6813,CHN6813,No
C6814,CHN6814,Yes
C6815,CHN6815,No
C6816,CHN6816,No
C6817,CHN6817,Yes
C6818,CHN6818,No
C6819,CHN6819,No
C6820,CHN6820,Yes
C6821,CHN6821,No
C6822,CHN6822,Yes
C6823,CHN6823,Yes
C6824,CHN6824,No
C6825,CHN6825,Yes
C6826,CHN6826,No
C6827,CHN6827,No
C6828,CHN6828,No
C6829,CHN6829,No
C6830,CHN6830,No
C6831,CHN6831,No
C6832,CHN6832,Yes
C6833,CHN6833,No
C6834,CHN6834,No
C6835,CHN6835,No
C6836,CHN6836,No
C6837,CHN6837,Yes
C6838,CHN6838,No
C6839,CHN6839,Yes
C6840,CHN6840,Yes
C6841,CHN6841,No
C6842,CHN6842,No
C6843,CHN6843,No
C6844,CHN6844,Yes
C6845,CHN6845,No
C6846,CHN6846,No
C6847,CHN6847,Yes
C6848,CHN6848,No
C6849,CHN6849,No
C6850,CHN6850,No
C6851,CHN6851,No
C6852,CHN6852,No
C6853,CHN6853,No
C6854,CHN6854,Yes
C6855,CHN6855,No
C6856,CHN6856,No
C6857,CHN6857,No
C6858,CHN6858,No
C6859,CHN6859,Yes
C6860,CHN6860,No
C6861,CHN6861,Yes
C6862,CHN6862,Yes
C6863,CHN6863,Yes
C6864,CHN6864,No
C6865,CHN6865,Yes
C6866,CHN6866,No
C6867,CHN6867,Yes
C6868,CHN6868,No
C6869,CHN6869,Yes
C6870,CHN6870,Yes
C6871,CHN6871,No
C6872,CHN6872,No
C6873,CHN6873,No
C6874,CHN6874,No
C6875,CHN6875,No
C6876,CHN6876,No
C6877,CHN6877,No
C6878,CHN6878,Yes
C6879,CHN6879,Yes
C6880,CHN6880,No
C6881,CHN6881,No
C6882,CHN6882,No
C6883,CHN6883,No
C6884,CHN6884,No
C6885,CHN6885,Yes
C6886,CHN6886,Yes
C6887,CHN6887,Yes
C6888,CHN6888,No
C6889,CHN6889,No
C6890,CHN6890,No
C6891,CHN6891,No
C6892,CHN6892,No
C6893,CHN6893,No
C6894,CHN6894,Yes
C6895,CHN6895,Yes
C6896,CHN6896,No
C6897,CHN6897,Yes
C6898,CHN6898,No
C6899,CHN6899,No
C6900,CHN6900,Yes
C6901,CHN6901,No
C6902,CHN6902,No
C6903,CHN6903,No
C6904,CHN6904,No
C6905,CHN6905,No
C6906,CHN6906,No
C6907,CHN6907,No
C6908,CHN6908,Yes
C6909,CHN6909,Yes
C6910,CHN6910,No
C6911,CHN6911,No
C6912,CHN6912,No
C6913,CHN6913,No
C6914,CHN6914,No
C6915,CHN6915,Yes
C6916,CHN6916,No
C6917,CHN6917,No
C6918,CHN6918,No
C6919,CHN6919,Yes
C6920,CHN6920,No
C6921,CHN6921,No
C6922,CHN6922,No
C6923,CHN6923,No
C6924,CHN6924,No
C6925,CHN6925,Yes
C6926,CHN6926,No
C6927,CHN6927,Yes
C6928,CHN6928,No
C6929,CHN6929,No
C6930,CHN6930,No
C6931,CHN6931,Yes
C6932,CHN6932,No
C6933,CHN6933,No
C6934,CHN6934,Yes
C6935,CHN6935,No
C6936,CHN6936,No
C6937,CHN6937,Yes
C6938,CHN6938,No
C6939,CHN6939,No
C6940,CHN6940,No
C6941,CHN6941,No
C6942,CHN6942,No
C6943,CHN6943,No
C6944,CHN6944,Yes
C6945,CHN6945,No
C6946,CHN6946,Yes
C6947,CHN6947,No
C6948,CHN6948,No
C6949,CHN6949,No
C6950,CHN6950,No
C6951,CHN6951,No
C6952,CHN6952,No
C6953,CHN6953,Yes
C6954,CHN6954,Yes
C6955,CHN6955,No
C6956,CHN6956,No
C6957,CHN6957,No
C6958,CHN6958,No
C6959,CHN6959,No
C6960,CHN6960,No
C6961,CHN6961,No
C6962,CHN6962,Yes
C6963,CHN6963,Yes
C6964,CHN6964,No
C6965,CHN6965,No
C6966,CHN6966,No
C6967,CHN6967,No
C6968,CHN6968,Yes
C6969,CHN6969,Yes
C6970,CHN6970,Yes
C6971,CHN6971,Yes
C6972,CHN6972,Yes
C6973,CHN6973,Yes
C6974,CHN6974,No
C6975,CHN6975,No
C6976,CHN6976,No
C6977,CHN6977,No
C6978,CHN6978,No
C6979,CHN6979,No
C6980,CHN6980,No
C6981,CHN6981,Yes
C6982,CHN6982,No
C6983,CHN6983,No
C6984,CHN6984,No
C6985,CHN6985,No
C6986,CHN6986,No
C6987,CHN6987,Yes
C6988,CHN6988,No
C6989,CHN6989,No
C6990,CHN6990,No
C6991,CHN6991,No
C6992,CHN6992,Yes
C6993,CHN6993,No
C6994,CHN6994,Yes
C6995,CHN6995,No
C6996,CHN6996,No
C6997,CHN6997,Yes
C6998,CHN6998,No
C6999,CHN6999,No
C7000,CHN7000,Yes
C7001,CHN7001,No
C7002,CHN7002,Yes
C7003,CHN7003,No
C7004,CHN7004,No
C7005,CHN7005,No
C7006,CHN7006,No
C7007,CHN7007,Yes
C7008,CHN7008,No
C7009,CHN7009,Yes
C7010,CHN7010,Yes
C7011,CHN7011,Yes
C7012,CHN7012,Yes
C7013,CHN7013,No
C7014,CHN7014,No
C7015,CHN7015,No
C7016,CHN7016,No
C7017,CHN7017,No
C7018,CHN7018,No
C7019,CHN7019,Yes
C7020,CHN7020,No
C7021,CHN7021,No
C7022,CHN7022,Yes
C7023,CHN7023,No
C7024,CHN7024,No
C7025,CHN7025,No
C7026,CHN7026,No
C7027,CHN7027,Yes
C7028,CHN7028,No
C7029,CHN7029,No
C7030,CHN7030,No
C7031,CHN7031,No
C7032,CHN7032,No
C7033,CHN7033,Yes
C7034,CHN7034,No
C7035,CHN7035,Yes
C7036,CHN7036,No
C7037,CHN7037,No
C7038,CHN7038,No
C7039,CHN7039,No
C7040,CHN7040,No
C7041,CHN7041,No
C7042,CHN7042,Yes
C7043,CHN7043,No
