CustomerID,Contract_ID,Billing_ID,Subscription_ID,Churn_ID,MonthlyCharges,TotalCharges,Churn
C3317,CONT3317,BILL3317,SUB3317,CHN3317,47.85,1190.5,No
C3318,CONT3318,BILL3318,SUB3318,CHN3318,70.8,4448.8,No
C3319,CONT3319,BILL3319,SUB3319,CHN3319,29.5,255.25,Yes
C3320,CONT3320,BILL3320,SUB3320,CHN3320,70.75,146.9,Yes
C3321,CONT3321,BILL3321,SUB3321,CHN3321,59.1,1011.05,No
C3322,CONT3322,BILL3322,SUB3322,CHN3322,25.55,1714.95,No
C3323,CONT3323,BILL3323,SUB3323,CHN3323,84.45,762.5,Yes
C3324,CONT3324,BILL3324,SUB3324,CHN3324,20.25,535.35,No
C3325,CONT3325,BILL3325,SUB3325,CHN3325,75.55,75.55,No
C3326,CONT3326,BILL3326,SUB3326,CHN3326,85.65,338.9,Yes
C3327,CONT3327,BILL3327,SUB3327,CHN3327,70.15,2497.35,Yes
C3328,CONT3328,BILL3328,SUB3328,CHN3328,95.3,6273.4,No
C3329,CONT3329,BILL3329,SUB3329,CHN3329,70.25,70.25,No
C3330,CONT3330,BILL3330,SUB3330,CHN3330,50.3,908.75,No
C3331,CONT3331,BILL3331,SUB3331,CHN3331,97.8,4913.3,Yes
C3332,CONT3332,BILL3332,SUB3332,CHN3332,19.85,8520.5,No
C3333,CONT3333,BILL3333,SUB3333,CHN3333,46.3,46.3,Yes
C3334,CONT3334,BILL3334,SUB3334,CHN3334,19.35,212.3,No
C3335,CONT3335,BILL3335,SUB3335,CHN3335,106.3,4443.45,Yes
C3336,CONT3336,BILL3336,SUB3336,CHN3336,25,316.2,No
C3337,CONT3337,BILL3337,SUB3337,CHN3337,20.3,1079.05,No
C3338,CONT3338,BILL3338,SUB3338,CHN3338,75.35,564.65,No
C3339,CONT3339,BILL3339,SUB3339,CHN3339,89.4,1095.65,Yes
C3340,CONT3340,BILL3340,SUB3340,CHN3340,88,6161.9,No
C3341,CONT3341,BILL3341,SUB3341,CHN3341,83.15,446.05,Yes
C3342,CONT3342,BILL3342,SUB3342,CHN3342,43.8,2106.05,No
C3343,CONT3343,BILL3343,SUB3343,CHN3343,62.05,2511.55,No
C3344,CONT3344,BILL3344,SUB3344,CHN3344,20.1,318.6,No
C3345,CONT3345,BILL3345,SUB3345,CHN3345,74.15,811.8,Yes
C3346,CONT3346,BILL3346,SUB3346,CHN3346,101.35,7323.15,No
C3347,CONT3347,BILL3347,SUB3347,CHN3347,84.05,186.05,No
C3348,CONT3348,BILL3348,SUB3348,CHN3348,20.9,454,No
C3349,CONT3349,BILL3349,SUB3349,CHN3349,105.9,7521.95,No
C3350,CONT3350,BILL3350,SUB3350,CHN3350,99.5,1056.95,Yes
C3351,CONT3351,BILL3351,SUB3351,CHN3351,44.15,44.15,Yes
C3352,CONT3352,BILL3352,SUB3352,CHN3352,53.9,834.15,Yes
C3353,CONT3353,BILL3353,SUB3353,CHN3353,85.45,85.45,Yes
C3354,CONT3354,BILL3354,SUB3354,CHN3354,85.05,999.8,No
C3355,CONT3355,BILL3355,SUB3355,CHN3355,44.1,2369.7,No
C3356,CONT3356,BILL3356,SUB3356,CHN3356,90.2,6297.65,No
C3357,CONT3357,BILL3357,SUB3357,CHN3357,50.85,239.55,Yes
C3358,CONT3358,BILL3358,SUB3358,CHN3358,59.2,59.2,Yes
C3359,CONT3359,BILL3359,SUB3359,CHN3359,53.45,1461.45,No
C3360,CONT3360,BILL3360,SUB3360,CHN3360,19.95,416.4,No
C3361,CONT3361,BILL3361,SUB3361,CHN3361,83.2,1060.6,Yes
C3362,CONT3362,BILL3362,SUB3362,CHN3362,74.65,4869.35,No
C3363,CONT3363,BILL3363,SUB3363,CHN3363,54.9,54.9,Yes
C3364,CONT3364,BILL3364,SUB3364,CHN3364,57.5,3265.95,No
C3365,CONT3365,BILL3365,SUB3365,CHN3365,103.9,2254.2,Yes
C3366,CONT3366,BILL3366,SUB3366,CHN3366,19.65,358.15,No
C3367,CONT3367,BILL3367,SUB3367,CHN3367,93.8,2939.8,No
C3368,CONT3368,BILL3368,SUB3368,CHN3368,89.25,4652.4,No
C3369,CONT3369,BILL3369,SUB3369,CHN3369,94.15,4408.45,No
C3370,CONT3370,BILL3370,SUB3370,CHN3370,55.6,580.8,No
C3371,CONT3371,BILL3371,SUB3371,CHN3371,48.7,2495.2,No
C3372,CONT3372,BILL3372,SUB3372,CHN3372,19.25,180.3,Yes
C3373,CONT3373,BILL3373,SUB3373,CHN3373,104.9,5913.95,No
C3374,CONT3374,BILL3374,SUB3374,CHN3374,75.45,158.4,Yes
C3375,CONT3375,BILL3375,SUB3375,CHN3375,54.85,104.2,Yes
C3376,CONT3376,BILL3376,SUB3376,CHN3376,19.9,1389.35,No
C3377,CONT3377,BILL3377,SUB3377,CHN3377,19.4,19.4,No
C3378,CONT3378,BILL3378,SUB3378,CHN3378,25.05,1629.2,No
C3379,CONT3379,BILL3379,SUB3379,CHN3379,84.45,6033.1,No
C3380,CONT3380,BILL3380,SUB3380,CHN3380,19.3,44.4,No
C3381,CONT3381,BILL3381,SUB3381,CHN3381,95.1,95.1,Yes
C3382,CONT3382,BILL3382,SUB3382,CHN3382,79.85,3320.75,No
C3383,CONT3383,BILL3383,SUB3383,CHN3383,25.55,1867.7,No
C3384,CONT3384,BILL3384,SUB3384,CHN3384,75.5,438,Yes
C3385,CONT3385,BILL3385,SUB3385,CHN3385,73.75,325.45,Yes
C3386,CONT3386,BILL3386,SUB3386,CHN3386,96.05,1148.1,Yes
C3387,CONT3387,BILL3387,SUB3387,CHN3387,68.4,3972.25,No
C3388,CONT3388,BILL3388,SUB3388,CHN3388,20.65,155.9,No
C3389,CONT3389,BILL3389,SUB3389,CHN3389,55.15,3673.15,No
C3390,CONT3390,BILL3390,SUB3390,CHN3390,70.6,70.6,No
C3391,CONT3391,BILL3391,SUB3391,CHN3391,19.95,1126.75,No
C3392,CONT3392,BILL3392,SUB3392,CHN3392,19,73.45,No
C3393,CONT3393,BILL3393,SUB3393,CHN3393,44.1,2413.05,No
C3394,CONT3394,BILL3394,SUB3394,CHN3394,107.6,6912.7,No
C3395,CONT3395,BILL3395,SUB3395,CHN3395,61.55,1581.95,No
C3396,CONT3396,BILL3396,SUB3396,CHN3396,90.7,5586.45,No
C3397,CONT3397,BILL3397,SUB3397,CHN3397,99.25,5846.65,No
C3398,CONT3398,BILL3398,SUB3398,CHN3398,91.7,6424.7,No
C3399,CONT3399,BILL3399,SUB3399,CHN3399,100.7,6018.65,No
C3400,CONT3400,BILL3400,SUB3400,CHN3400,78.45,3373.4,No
C3401,CONT3401,BILL3401,SUB3401,CHN3401,84.3,1537.9,No
C3402,CONT3402,BILL3402,SUB3402,CHN3402,19.55,1080.55,No
C3403,CONT3403,BILL3403,SUB3403,CHN3403,88.95,355.2,Yes
C3404,CONT3404,BILL3404,SUB3404,CHN3404,20.45,82.85,No
C3405,CONT3405,BILL3405,SUB3405,CHN3405,55.6,2016.45,No
C3406,CONT3406,BILL3406,SUB3406,CHN3406,86.8,5327.25,No
C3407,CONT3407,BILL3407,SUB3407,CHN3407,20.95,683.25,No
C3408,CONT3408,BILL3408,SUB3408,CHN3408,20.05,1263.05,No
C3409,CONT3409,BILL3409,SUB3409,CHN3409,50.7,151.3,Yes
C3410,CONT3410,BILL3410,SUB3410,CHN3410,113.65,7714.65,No
C3411,CONT3411,BILL3411,SUB3411,CHN3411,53.4,188.7,Yes
C3412,CONT3412,BILL3412,SUB3412,CHN3412,101.9,5549.4,Yes
C3413,CONT3413,BILL3413,SUB3413,CHN3413,59.5,130.5,No
C3414,CONT3414,BILL3414,SUB3414,CHN3414,87.8,2621.75,No
C3415,CONT3415,BILL3415,SUB3415,CHN3415,41.9,1875.25,No
C3416,CONT3416,BILL3416,SUB3416,CHN3416,83,5685.8,Yes
C3417,CONT3417,BILL3417,SUB3417,CHN3417,69.85,837.5,No
C3418,CONT3418,BILL3418,SUB3418,CHN3418,56.3,401.5,No
C3419,CONT3419,BILL3419,SUB3419,CHN3419,109.55,6118.95,No
C3420,CONT3420,BILL3420,SUB3420,CHN3420,92.15,6480.9,No
C3421,CONT3421,BILL3421,SUB3421,CHN3421,69.5,1800.05,No
C3422,CONT3422,BILL3422,SUB3422,CHN3422,97,7104.2,No
C3423,CONT3423,BILL3423,SUB3423,CHN3423,58.35,4214.25,No
C3424,CONT3424,BILL3424,SUB3424,CHN3424,50.6,50.6,Yes
C3425,CONT3425,BILL3425,SUB3425,CHN3425,89.5,863.1,Yes
C3426,CONT3426,BILL3426,SUB3426,CHN3426,70.4,1992.2,No
C3427,CONT3427,BILL3427,SUB3427,CHN3427,69.8,69.8,Yes
C3428,CONT3428,BILL3428,SUB3428,CHN3428,94.3,1948.35,No
C3429,CONT3429,BILL3429,SUB3429,CHN3429,93.8,4750.95,Yes
C3430,CONT3430,BILL3430,SUB3430,CHN3430,19.55,1007.9,No
C3431,CONT3431,BILL3431,SUB3431,CHN3431,95.95,5036.9,No
C3432,CONT3432,BILL3432,SUB3432,CHN3432,101.05,2391.8,Yes
C3433,CONT3433,BILL3433,SUB3433,CHN3433,94.8,6859.05,No
C3434,CONT3434,BILL3434,SUB3434,CHN3434,107.75,6521.9,No
C3435,CONT3435,BILL3435,SUB3435,CHN3435,54.6,617.85,No
C3436,CONT3436,BILL3436,SUB3436,CHN3436,71.3,157.75,No
C3437,CONT3437,BILL3437,SUB3437,CHN3437,19.5,516.3,No
C3438,CONT3438,BILL3438,SUB3438,CHN3438,56.3,2364,No
C3439,CONT3439,BILL3439,SUB3439,CHN3439,94.7,1687.95,Yes
C3440,CONT3440,BILL3440,SUB3440,CHN3440,104.15,7689.95,Yes
C3441,CONT3441,BILL3441,SUB3441,CHN3441,90.55,6239.05,No
C3442,CONT3442,BILL3442,SUB3442,CHN3442,60.8,2042.05,No
C3443,CONT3443,BILL3443,SUB3443,CHN3443,98.8,2807.1,No
C3444,CONT3444,BILL3444,SUB3444,CHN3444,98.15,4116.8,No
C3445,CONT3445,BILL3445,SUB3445,CHN3445,35.35,1317.95,No
C3446,CONT3446,BILL3446,SUB3446,CHN3446,103.15,4594.65,No
C3447,CONT3447,BILL3447,SUB3447,CHN3447,107.75,6332.75,No
C3448,CONT3448,BILL3448,SUB3448,CHN3448,81.4,3213.75,No
C3449,CONT3449,BILL3449,SUB3449,CHN3449,61.45,229.55,Yes
C3450,CONT3450,BILL3450,SUB3450,CHN3450,95.7,4976.15,No
C3451,CONT3451,BILL3451,SUB3451,CHN3451,104.8,7308.95,No
C3452,CONT3452,BILL3452,SUB3452,CHN3452,70.95,4555.2,No
C3453,CONT3453,BILL3453,SUB3453,CHN3453,44.95,44.95,No
C3454,CONT3454,BILL3454,SUB3454,CHN3454,97.65,6982.5,No
C3455,CONT3455,BILL3455,SUB3455,CHN3455,35.65,1025.15,No
C3456,CONT3456,BILL3456,SUB3456,CHN3456,90.55,90.55,Yes
C3457,CONT3457,BILL3457,SUB3457,CHN3457,85.25,5714.2,No
C3458,CONT3458,BILL3458,SUB3458,CHN3458,19.5,19.5,No
C3459,CONT3459,BILL3459,SUB3459,CHN3459,88.8,2274.35,Yes
C3460,CONT3460,BILL3460,SUB3460,CHN3460,25.1,789.55,No
C3461,CONT3461,BILL3461,SUB3461,CHN3461,100.05,4834,No
C3462,CONT3462,BILL3462,SUB3462,CHN3462,55.7,3131.8,No
C3463,CONT3463,BILL3463,SUB3463,CHN3463,85.2,602.55,Yes
C3464,CONT3464,BILL3464,SUB3464,CHN3464,91.15,3369.25,No
C3465,CONT3465,BILL3465,SUB3465,CHN3465,83.85,2674.15,No
C3466,CONT3466,BILL3466,SUB3466,CHN3466,45.9,199.75,No
C3467,CONT3467,BILL3467,SUB3467,CHN3467,25.1,1790.8,No
C3468,CONT3468,BILL3468,SUB3468,CHN3468,91.4,449.75,Yes
C3469,CONT3469,BILL3469,SUB3469,CHN3469,19.7,19.7,No
C3470,CONT3470,BILL3470,SUB3470,CHN3470,91.5,1400.3,No
C3471,CONT3471,BILL3471,SUB3471,CHN3471,51.3,411.6,No
C3472,CONT3472,BILL3472,SUB3472,CHN3472,21.1,741,No
C3473,CONT3473,BILL3473,SUB3473,CHN3473,104.75,5841.35,No
C3474,CONT3474,BILL3474,SUB3474,CHN3474,106.15,4512.7,Yes
C3475,CONT3475,BILL3475,SUB3475,CHN3475,85.75,5688.45,No
C3476,CONT3476,BILL3476,SUB3476,CHN3476,20.3,31.9,No
C3477,CONT3477,BILL3477,SUB3477,CHN3477,100.75,6674.65,No
C3478,CONT3478,BILL3478,SUB3478,CHN3478,74.15,1345.75,No
C3479,CONT3479,BILL3479,SUB3479,CHN3479,78.55,1843.05,No
C3480,CONT3480,BILL3480,SUB3480,CHN3480,45.3,196.95,Yes
C3481,CONT3481,BILL3481,SUB3481,CHN3481,19.85,1433.8,No
C3482,CONT3482,BILL3482,SUB3482,CHN3482,50.7,214.55,No
C3483,CONT3483,BILL3483,SUB3483,CHN3483,45,865.85,No
C3484,CONT3484,BILL3484,SUB3484,CHN3484,77.8,1358.6,No
C3485,CONT3485,BILL3485,SUB3485,CHN3485,83.45,3147.15,No
C3486,CONT3486,BILL3486,SUB3486,CHN3486,73.25,131.05,Yes
C3487,CONT3487,BILL3487,SUB3487,CHN3487,94.8,4535.85,No
C3488,CONT3488,BILL3488,SUB3488,CHN3488,20.1,1078.75,No
C3489,CONT3489,BILL3489,SUB3489,CHN3489,59.9,542.4,No
C3490,CONT3490,BILL3490,SUB3490,CHN3490,90.1,2312.55,No
C3491,CONT3491,BILL3491,SUB3491,CHN3491,51.05,415.05,Yes
C3492,CONT3492,BILL3492,SUB3492,CHN3492,70.95,3250.45,No
C3493,CONT3493,BILL3493,SUB3493,CHN3493,29.2,98.5,No
C3494,CONT3494,BILL3494,SUB3494,CHN3494,46.6,87.9,No
C3495,CONT3495,BILL3495,SUB3495,CHN3495,85.35,754.65,Yes
C3496,CONT3496,BILL3496,SUB3496,CHN3496,75.35,75.35,Yes
C3497,CONT3497,BILL3497,SUB3497,CHN3497,74.3,1952.25,No
C3498,CONT3498,BILL3498,SUB3498,CHN3498,69.3,153.8,No
C3499,CONT3499,BILL3499,SUB3499,CHN3499,75.2,3198.6,Yes
C3500,CONT3500,BILL3500,SUB3500,CHN3500,20.9,20.9,Yes
C3501,CONT3501,BILL3501,SUB3501,CHN3501,94.3,5610.15,No
C3502,CONT3502,BILL3502,SUB3502,CHN3502,76.45,4519.5,No
C3503,CONT3503,BILL3503,SUB3503,CHN3503,54,2440.25,No
C3504,CONT3504,BILL3504,SUB3504,CHN3504,104.25,6860.6,No
C3505,CONT3505,BILL3505,SUB3505,CHN3505,19.95,1377.7,No
C3506,CONT3506,BILL3506,SUB3506,CHN3506,24.95,190.25,No
C3507,CONT3507,BILL3507,SUB3507,CHN3507,84.75,1651.95,No
C3508,CONT3508,BILL3508,SUB3508,CHN3508,19.75,78.3,No
C3509,CONT3509,BILL3509,SUB3509,CHN3509,113.65,7939.25,No
C3510,CONT3510,BILL3510,SUB3510,CHN3510,44.9,44.9,No
C3511,CONT3511,BILL3511,SUB3511,CHN3511,75.25,576.7,No
C3512,CONT3512,BILL3512,SUB3512,CHN3512,24.6,1279,No
C3513,CONT3513,BILL3513,SUB3513,CHN3513,25,1260.7,No
C3514,CONT3514,BILL3514,SUB3514,CHN3514,20.95,267.35,No
C3515,CONT3515,BILL3515,SUB3515,CHN3515,110.6,6586.85,No
C3516,CONT3516,BILL3516,SUB3516,CHN3516,55.5,934.15,No
C3517,CONT3517,BILL3517,SUB3517,CHN3517,43.3,123.65,Yes
C3518,CONT3518,BILL3518,SUB3518,CHN3518,109.5,7534.65,Yes
C3519,CONT3519,BILL3519,SUB3519,CHN3519,19.45,19.45,No
C3520,CONT3520,BILL3520,SUB3520,CHN3520,84.85,3645.6,No
C3521,CONT3521,BILL3521,SUB3521,CHN3521,19.6,314.45,No
C3522,CONT3522,BILL3522,SUB3522,CHN3522,53.45,3053,No
C3523,CONT3523,BILL3523,SUB3523,CHN3523,19.8,677.05,No
C3524,CONT3524,BILL3524,SUB3524,CHN3524,112.1,7965.95,No
C3525,CONT3525,BILL3525,SUB3525,CHN3525,84.8,906.85,Yes
C3526,CONT3526,BILL3526,SUB3526,CHN3526,95.05,4888.7,Yes
C3527,CONT3527,BILL3527,SUB3527,CHN3527,50.35,237.25,Yes
C3528,CONT3528,BILL3528,SUB3528,CHN3528,74.6,74.6,Yes
C3529,CONT3529,BILL3529,SUB3529,CHN3529,19.7,342.4,Yes
C3530,CONT3530,BILL3530,SUB3530,CHN3530,74.2,140.1,No
C3531,CONT3531,BILL3531,SUB3531,CHN3531,69,1108,No
C3532,CONT3532,BILL3532,SUB3532,CHN3532,19.35,295.55,No
C3533,CONT3533,BILL3533,SUB3533,CHN3533,59.45,892.65,Yes
C3534,CONT3534,BILL3534,SUB3534,CHN3534,19.8,198.25,No
C3535,CONT3535,BILL3535,SUB3535,CHN3535,105.2,4822.85,Yes
C3536,CONT3536,BILL3536,SUB3536,CHN3536,109.2,6741.15,No
C3537,CONT3537,BILL3537,SUB3537,CHN3537,79.15,79.15,No
C3538,CONT3538,BILL3538,SUB3538,CHN3538,53.65,1355.45,No
C3539,CONT3539,BILL3539,SUB3539,CHN3539,100.2,7209,No
C3540,CONT3540,BILL3540,SUB3540,CHN3540,45.15,438.4,Yes
C3541,CONT3541,BILL3541,SUB3541,CHN3541,108.65,7726.35,No
C3542,CONT3542,BILL3542,SUB3542,CHN3542,40.65,2070.75,No
C3543,CONT3543,BILL3543,SUB3543,CHN3543,55.35,1636.95,No
C3544,CONT3544,BILL3544,SUB3544,CHN3544,105.6,7581.5,No
C3545,CONT3545,BILL3545,SUB3545,CHN3545,93.8,3019.5,Yes
C3546,CONT3546,BILL3546,SUB3546,CHN3546,95.7,4729.75,No
C3547,CONT3547,BILL3547,SUB3547,CHN3547,83.2,6126.1,No
C3548,CONT3548,BILL3548,SUB3548,CHN3548,90.05,6333.4,No
C3549,CONT3549,BILL3549,SUB3549,CHN3549,97.65,6687.85,No
C3550,CONT3550,BILL3550,SUB3550,CHN3550,68.05,4158.25,No
C3551,CONT3551,BILL3551,SUB3551,CHN3551,96.2,3183.4,Yes
C3552,CONT3552,BILL3552,SUB3552,CHN3552,79.6,79.6,Yes
C3553,CONT3553,BILL3553,SUB3553,CHN3553,102.1,7149.35,No
C3554,CONT3554,BILL3554,SUB3554,CHN3554,23.4,1429.65,No
C3555,CONT3555,BILL3555,SUB3555,CHN3555,71.05,472.65,No
C3556,CONT3556,BILL3556,SUB3556,CHN3556,85.25,1734.5,Yes
C3557,CONT3557,BILL3557,SUB3557,CHN3557,19.45,113.5,No
C3558,CONT3558,BILL3558,SUB3558,CHN3558,59.45,1884.65,No
C3559,CONT3559,BILL3559,SUB3559,CHN3559,92.2,2568.15,No
C3560,CONT3560,BILL3560,SUB3560,CHN3560,19.85,470,No
C3561,CONT3561,BILL3561,SUB3561,CHN3561,43.9,278.4,No
C3562,CONT3562,BILL3562,SUB3562,CHN3562,80.5,2088.8,Yes
C3563,CONT3563,BILL3563,SUB3563,CHN3563,89.8,502.6,Yes
C3564,CONT3564,BILL3564,SUB3564,CHN3564,90.5,2595.85,No
C3565,CONT3565,BILL3565,SUB3565,CHN3565,90.45,5825.5,No
C3566,CONT3566,BILL3566,SUB3566,CHN3566,50.75,50.75,Yes
C3567,CONT3567,BILL3567,SUB3567,CHN3567,84.6,4449.75,No
C3568,CONT3568,BILL3568,SUB3568,CHN3568,89.65,1208.35,Yes
C3569,CONT3569,BILL3569,SUB3569,CHN3569,99.15,1956.4,No
C3570,CONT3570,BILL3570,SUB3570,CHN3570,19.95,310.6,No
C3571,CONT3571,BILL3571,SUB3571,CHN3571,20.5,290.55,No
C3572,CONT3572,BILL3572,SUB3572,CHN3572,62.1,2096.1,No
C3573,CONT3573,BILL3573,SUB3573,CHN3573,79.5,2665,No
C3574,CONT3574,BILL3574,SUB3574,CHN3574,19.55,543.8,No
C3575,CONT3575,BILL3575,SUB3575,CHN3575,20.35,20.35,No
C3576,CONT3576,BILL3576,SUB3576,CHN3576,51.7,3005.8,No
C3577,CONT3577,BILL3577,SUB3577,CHN3577,23.3,1623.15,No
C3578,CONT3578,BILL3578,SUB3578,CHN3578,65.4,2498.4,Yes
C3579,CONT3579,BILL3579,SUB3579,CHN3579,65.1,2586,No
C3580,CONT3580,BILL3580,SUB3580,CHN3580,81.2,3292.3,No
C3581,CONT3581,BILL3581,SUB3581,CHN3581,72.9,651.4,Yes
C3582,CONT3582,BILL3582,SUB3582,CHN3582,74.5,4674.55,No
C3583,CONT3583,BILL3583,SUB3583,CHN3583,80.5,232.35,No
C3584,CONT3584,BILL3584,SUB3584,CHN3584,60.3,2448.5,No
C3585,CONT3585,BILL3585,SUB3585,CHN3585,75,658.1,No
C3586,CONT3586,BILL3586,SUB3586,CHN3586,90.15,3128.8,No
C3587,CONT3587,BILL3587,SUB3587,CHN3587,40,223.45,Yes
C3588,CONT3588,BILL3588,SUB3588,CHN3588,99.45,919.4,Yes
C3589,CONT3589,BILL3589,SUB3589,CHN3589,69.05,653.95,No
C3590,CONT3590,BILL3590,SUB3590,CHN3590,59.7,1825.5,No
C3591,CONT3591,BILL3591,SUB3591,CHN3591,19.85,943.1,No
C3592,CONT3592,BILL3592,SUB3592,CHN3592,86.25,181.65,Yes
C3593,CONT3593,BILL3593,SUB3593,CHN3593,45.65,45.65,Yes
C3594,CONT3594,BILL3594,SUB3594,CHN3594,70.1,551.35,Yes
C3595,CONT3595,BILL3595,SUB3595,CHN3595,40.75,359.4,No
C3596,CONT3596,BILL3596,SUB3596,CHN3596,70.2,115.95,Yes
C3597,CONT3597,BILL3597,SUB3597,CHN3597,55.35,165.2,Yes
C3598,CONT3598,BILL3598,SUB3598,CHN3598,95.7,2338.35,No
C3599,CONT3599,BILL3599,SUB3599,CHN3599,46.3,46.3,No
C3600,CONT3600,BILL3600,SUB3600,CHN3600,81.3,3541.1,No
C3601,CONT3601,BILL3601,SUB3601,CHN3601,84.2,4146.05,Yes
C3602,CONT3602,BILL3602,SUB3602,CHN3602,20,1087.25,No
C3603,CONT3603,BILL3603,SUB3603,CHN3603,66.15,2522.4,No
C3604,CONT3604,BILL3604,SUB3604,CHN3604,45.85,81,Yes
C3605,CONT3605,BILL3605,SUB3605,CHN3605,19.6,717.3,No
C3606,CONT3606,BILL3606,SUB3606,CHN3606,49.8,1734.2,No
C3607,CONT3607,BILL3607,SUB3607,CHN3607,101.75,7069.3,No
C3608,CONT3608,BILL3608,SUB3608,CHN3608,55.15,742.9,No
C3609,CONT3609,BILL3609,SUB3609,CHN3609,75.25,3017.65,Yes
C3610,CONT3610,BILL3610,SUB3610,CHN3610,103.95,6423,No
C3611,CONT3611,BILL3611,SUB3611,CHN3611,100.15,1164.3,Yes
C3612,CONT3612,BILL3612,SUB3612,CHN3612,99.65,4220.35,No
C3613,CONT3613,BILL3613,SUB3613,CHN3613,73.7,1558.7,No
C3614,CONT3614,BILL3614,SUB3614,CHN3614,50.05,2743.45,No
C3615,CONT3615,BILL3615,SUB3615,CHN3615,60.25,4055.5,No
C3616,CONT3616,BILL3616,SUB3616,CHN3616,105.75,2710.25,Yes
C3617,CONT3617,BILL3617,SUB3617,CHN3617,87.3,6055.55,No
C3618,CONT3618,BILL3618,SUB3618,CHN3618,48.35,810.7,Yes
C3619,CONT3619,BILL3619,SUB3619,CHN3619,54.25,2538.2,No
C3620,CONT3620,BILL3620,SUB3620,CHN3620,85.3,6129.2,No
C3621,CONT3621,BILL3621,SUB3621,CHN3621,50,1750.85,No
C3622,CONT3622,BILL3622,SUB3622,CHN3622,24.4,36.55,Yes
C3623,CONT3623,BILL3623,SUB3623,CHN3623,90.95,6652.45,No
C3624,CONT3624,BILL3624,SUB3624,CHN3624,72.25,2575.45,No
C3625,CONT3625,BILL3625,SUB3625,CHN3625,96.1,6019.35,No
C3626,CONT3626,BILL3626,SUB3626,CHN3626,19.85,1379.6,No
C3627,CONT3627,BILL3627,SUB3627,CHN3627,55.3,1284.2,No
C3628,CONT3628,BILL3628,SUB3628,CHN3628,20.1,296.15,No
C3629,CONT3629,BILL3629,SUB3629,CHN3629,69.5,653.25,No
C3630,CONT3630,BILL3630,SUB3630,CHN3630,25.15,412.6,No
C3631,CONT3631,BILL3631,SUB3631,CHN3631,20.95,85.5,Yes
C3632,CONT3632,BILL3632,SUB3632,CHN3632,49.55,49.55,Yes
C3633,CONT3633,BILL3633,SUB3633,CHN3633,79.65,1928.7,No
C3634,CONT3634,BILL3634,SUB3634,CHN3634,71.25,71.25,No
C3635,CONT3635,BILL3635,SUB3635,CHN3635,113.8,7845.8,No
C3636,CONT3636,BILL3636,SUB3636,CHN3636,24.55,1750.7,No
C3637,CONT3637,BILL3637,SUB3637,CHN3637,19.7,216.2,No
C3638,CONT3638,BILL3638,SUB3638,CHN3638,20.25,178.5,Yes
C3639,CONT3639,BILL3639,SUB3639,CHN3639,50.15,115.1,Yes
C3640,CONT3640,BILL3640,SUB3640,CHN3640,100.5,6029,No
C3641,CONT3641,BILL3641,SUB3641,CHN3641,95.9,2745.2,Yes
C3642,CONT3642,BILL3642,SUB3642,CHN3642,74.45,3721.9,No
C3643,CONT3643,BILL3643,SUB3643,CHN3643,104.1,3121.1,No
C3644,CONT3644,BILL3644,SUB3644,CHN3644,19.05,990.45,No
C3645,CONT3645,BILL3645,SUB3645,CHN3645,25,1004.35,No
C3646,CONT3646,BILL3646,SUB3646,CHN3646,19.05,157.65,No
C3647,CONT3647,BILL3647,SUB3647,CHN3647,81.9,3219.75,No
C3648,CONT3648,BILL3648,SUB3648,CHN3648,69.7,572.85,No
C3649,CONT3649,BILL3649,SUB3649,CHN3649,90.15,4554.85,No
C3650,CONT3650,BILL3650,SUB3650,CHN3650,25.35,1847.55,No
C3651,CONT3651,BILL3651,SUB3651,CHN3651,24.65,1766.75,No
C3652,CONT3652,BILL3652,SUB3652,CHN3652,19.55,1462.05,No
C3653,CONT3653,BILL3653,SUB3653,CHN3653,25.25,25.25,Yes
C3654,CONT3654,BILL3654,SUB3654,CHN3654,60,2193.2,No
C3655,CONT3655,BILL3655,SUB3655,CHN3655,89.9,2433.5,No
C3656,CONT3656,BILL3656,SUB3656,CHN3656,19.4,641.15,No
C3657,CONT3657,BILL3657,SUB3657,CHN3657,49.8,2398.4,No
C3658,CONT3658,BILL3658,SUB3658,CHN3658,24.1,861.85,No
C3659,CONT3659,BILL3659,SUB3659,CHN3659,54.25,583,No
C3660,CONT3660,BILL3660,SUB3660,CHN3660,109.9,7332.4,No
C3661,CONT3661,BILL3661,SUB3661,CHN3661,35.5,249.55,No
C3662,CONT3662,BILL3662,SUB3662,CHN3662,87.55,4475.9,No
C3663,CONT3663,BILL3663,SUB3663,CHN3663,45.15,416.45,Yes
C3664,CONT3664,BILL3664,SUB3664,CHN3664,88.4,788.6,No
C3665,CONT3665,BILL3665,SUB3665,CHN3665,50.8,202.3,No
C3666,CONT3666,BILL3666,SUB3666,CHN3666,99,6994.6,No
C3667,CONT3667,BILL3667,SUB3667,CHN3667,84.4,4116.15,Yes
C3668,CONT3668,BILL3668,SUB3668,CHN3668,96.55,2263.45,No
C3669,CONT3669,BILL3669,SUB3669,CHN3669,59.75,1374.35,No
C3670,CONT3670,BILL3670,SUB3670,CHN3670,111.5,4915.15,No
C3671,CONT3671,BILL3671,SUB3671,CHN3671,24.25,838.5,No
C3672,CONT3672,BILL3672,SUB3672,CHN3672,75.1,75.1,Yes
C3673,CONT3673,BILL3673,SUB3673,CHN3673,70.15,3715.65,Yes
C3674,CONT3674,BILL3674,SUB3674,CHN3674,101.75,4273.45,Yes
