customerID,Subscription_ID,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
C4545,SUB4545,Yes,No,Fiber optic,No,No,No,No,Yes,No
C4546,SUB4546,Yes,No,DSL,No,No,No,No,No,No
C4547,SUB4547,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No
C4548,SUB4548,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes
C4549,SUB4549,Yes,No,Fiber optic,No,Yes,No,No,No,Yes
C4550,SUB4550,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No
C4551,SUB4551,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4552,SUB4552,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No
C4553,SUB4553,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4554,SUB4554,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
C4555,SUB4555,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
C4556,SUB4556,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4557,SUB4557,Yes,No,Fiber optic,No,No,No,No,No,No
C4558,SUB4558,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes
C4559,SUB4559,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
C4560,SUB4560,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4561,SUB4561,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No
C4562,SUB4562,Yes,Yes,DSL,No,Yes,No,No,No,No
C4563,SUB4563,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
C4564,SUB4564,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
C4565,SUB4565,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4566,SUB4566,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes
C4567,SUB4567,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes
C4568,SUB4568,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
C4569,SUB4569,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No
C4570,SUB4570,Yes,No,DSL,Yes,No,No,No,No,No
C4571,SUB4571,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4572,SUB4572,Yes,No,Fiber optic,No,No,No,No,No,No
C4573,SUB4573,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
C4574,SUB4574,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4575,SUB4575,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
C4576,SUB4576,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4577,SUB4577,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4578,SUB4578,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
C4579,SUB4579,Yes,No,DSL,No,No,No,Yes,No,Yes
C4580,SUB4580,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
C4581,SUB4581,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4582,SUB4582,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4583,SUB4583,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
C4584,SUB4584,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
C4585,SUB4585,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes
C4586,SUB4586,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
C4587,SUB4587,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
C4588,SUB4588,Yes,No,Fiber optic,No,No,No,Yes,No,Yes
C4589,SUB4589,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes
C4590,SUB4590,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4591,SUB4591,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes
C4592,SUB4592,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4593,SUB4593,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4594,SUB4594,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4595,SUB4595,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
C4596,SUB4596,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
C4597,SUB4597,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No
C4598,SUB4598,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes
C4599,SUB4599,Yes,Yes,DSL,Yes,No,No,No,No,No
C4600,SUB4600,Yes,No,DSL,No,No,Yes,No,No,No
C4601,SUB4601,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
C4602,SUB4602,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
C4603,SUB4603,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4604,SUB4604,No,No phone service,DSL,Yes,No,No,Yes,No,No
C4605,SUB4605,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
C4606,SUB4606,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes
C4607,SUB4607,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4608,SUB4608,Yes,No,DSL,No,No,No,Yes,No,Yes
C4609,SUB4609,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes
C4610,SUB4610,Yes,Yes,DSL,No,No,No,Yes,No,No
C4611,SUB4611,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
C4612,SUB4612,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4613,SUB4613,No,No phone service,DSL,No,Yes,No,Yes,Yes,No
C4614,SUB4614,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
C4615,SUB4615,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4616,SUB4616,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No
C4617,SUB4617,Yes,No,DSL,No,No,No,No,Yes,No
C4618,SUB4618,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4619,SUB4619,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
C4620,SUB4620,Yes,Yes,Fiber optic,No,No,No,Yes,No,No
C4621,SUB4621,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
C4622,SUB4622,Yes,No,DSL,Yes,No,No,No,No,No
C4623,SUB4623,Yes,No,Fiber optic,No,No,Yes,No,No,Yes
C4624,SUB4624,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
C4625,SUB4625,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
C4626,SUB4626,Yes,No,Fiber optic,No,No,Yes,No,No,No
C4627,SUB4627,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes
C4628,SUB4628,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
C4629,SUB4629,Yes,No,DSL,Yes,No,No,Yes,No,No
C4630,SUB4630,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4631,SUB4631,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No
C4632,SUB4632,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No
C4633,SUB4633,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4634,SUB4634,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4635,SUB4635,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4636,SUB4636,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4637,SUB4637,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4638,SUB4638,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No
C4639,SUB4639,Yes,Yes,Fiber optic,No,No,No,No,No,No
C4640,SUB4640,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
C4641,SUB4641,Yes,No,Fiber optic,No,No,No,No,No,No
C4642,SUB4642,No,No phone service,DSL,No,No,No,No,No,No
C4643,SUB4643,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes
C4644,SUB4644,Yes,Yes,DSL,No,No,No,Yes,Yes,No
C4645,SUB4645,Yes,No,DSL,No,No,No,Yes,No,No
C4646,SUB4646,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
C4647,SUB4647,Yes,No,Fiber optic,No,No,No,No,No,No
C4648,SUB4648,Yes,No,DSL,No,No,No,No,No,No
C4649,SUB4649,Yes,No,Fiber optic,No,No,No,No,No,No
C4650,SUB4650,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
C4651,SUB4651,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4652,SUB4652,Yes,No,Fiber optic,Yes,No,No,No,Yes,No
C4653,SUB4653,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4654,SUB4654,No,No phone service,DSL,No,No,No,Yes,Yes,Yes
C4655,SUB4655,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4656,SUB4656,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes
C4657,SUB4657,Yes,Yes,Fiber optic,No,No,No,No,No,No
C4658,SUB4658,No,No phone service,DSL,No,No,No,No,No,No
C4659,SUB4659,Yes,No,DSL,No,No,No,No,No,No
C4660,SUB4660,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
C4661,SUB4661,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4662,SUB4662,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
C4663,SUB4663,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4664,SUB4664,Yes,Yes,Fiber optic,No,No,No,No,No,No
C4665,SUB4665,Yes,Yes,Fiber optic,No,No,No,No,No,No
C4666,SUB4666,No,No phone service,DSL,Yes,Yes,No,No,No,No
C4667,SUB4667,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4668,SUB4668,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4669,SUB4669,Yes,No,DSL,Yes,No,No,No,No,Yes
C4670,SUB4670,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4671,SUB4671,No,No phone service,DSL,Yes,Yes,No,No,No,No
C4672,SUB4672,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
C4673,SUB4673,Yes,No,DSL,No,No,No,No,No,No
C4674,SUB4674,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes
C4675,SUB4675,Yes,No,DSL,No,No,Yes,No,No,No
C4676,SUB4676,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
C4677,SUB4677,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4678,SUB4678,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes
C4679,SUB4679,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
C4680,SUB4680,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes
C4681,SUB4681,Yes,Yes,DSL,Yes,Yes,No,No,No,No
C4682,SUB4682,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
C4683,SUB4683,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes
C4684,SUB4684,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
C4685,SUB4685,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
C4686,SUB4686,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
C4687,SUB4687,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes
C4688,SUB4688,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
C4689,SUB4689,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes
C4690,SUB4690,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4691,SUB4691,Yes,No,DSL,No,No,Yes,Yes,No,Yes
C4692,SUB4692,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
C4693,SUB4693,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes
C4694,SUB4694,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4695,SUB4695,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4696,SUB4696,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4697,SUB4697,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
C4698,SUB4698,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
C4699,SUB4699,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes
C4700,SUB4700,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes
C4701,SUB4701,Yes,No,DSL,No,No,No,No,No,No
C4702,SUB4702,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
C4703,SUB4703,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes
C4704,SUB4704,Yes,Yes,Fiber optic,Yes,No,No,No,No,No
C4705,SUB4705,Yes,Yes,DSL,Yes,Yes,No,No,No,No
C4706,SUB4706,Yes,No,Fiber optic,Yes,Yes,No,No,No,No
C4707,SUB4707,Yes,No,DSL,No,No,No,No,No,No
C4708,SUB4708,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
C4709,SUB4709,Yes,No,DSL,Yes,Yes,Yes,No,No,No
C4710,SUB4710,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes
C4711,SUB4711,No,No phone service,DSL,No,Yes,Yes,Yes,No,No
C4712,SUB4712,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4713,SUB4713,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
C4714,SUB4714,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
C4715,SUB4715,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
C4716,SUB4716,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
C4717,SUB4717,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No
C4718,SUB4718,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
C4719,SUB4719,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4720,SUB4720,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
C4721,SUB4721,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
C4722,SUB4722,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4723,SUB4723,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No
C4724,SUB4724,Yes,No,Fiber optic,No,Yes,No,No,No,No
C4725,SUB4725,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
C4726,SUB4726,Yes,Yes,DSL,No,No,Yes,Yes,No,No
C4727,SUB4727,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes
C4728,SUB4728,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4729,SUB4729,No,No phone service,DSL,Yes,No,Yes,Yes,No,No
C4730,SUB4730,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes
C4731,SUB4731,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No
C4732,SUB4732,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4733,SUB4733,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4734,SUB4734,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No
C4735,SUB4735,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes
C4736,SUB4736,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
C4737,SUB4737,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No
C4738,SUB4738,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
C4739,SUB4739,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
C4740,SUB4740,Yes,Yes,Fiber optic,Yes,No,No,No,No,No
C4741,SUB4741,No,No phone service,DSL,Yes,No,No,No,No,Yes
C4742,SUB4742,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes
C4743,SUB4743,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4744,SUB4744,Yes,Yes,DSL,No,Yes,Yes,No,No,No
C4745,SUB4745,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4746,SUB4746,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
C4747,SUB4747,Yes,Yes,Fiber optic,No,No,No,No,No,No
C4748,SUB4748,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4749,SUB4749,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4750,SUB4750,Yes,No,DSL,No,No,No,Yes,No,No
C4751,SUB4751,No,No phone service,DSL,Yes,Yes,Yes,No,No,No
C4752,SUB4752,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4753,SUB4753,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4754,SUB4754,Yes,No,Fiber optic,No,No,No,No,No,Yes
C4755,SUB4755,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4756,SUB4756,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
C4757,SUB4757,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No
C4758,SUB4758,Yes,Yes,DSL,No,Yes,No,Yes,No,No
C4759,SUB4759,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4760,SUB4760,Yes,No,Fiber optic,No,No,No,No,Yes,No
C4761,SUB4761,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No
C4762,SUB4762,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4763,SUB4763,Yes,No,Fiber optic,No,No,No,No,No,No
C4764,SUB4764,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No
C4765,SUB4765,Yes,No,DSL,No,No,No,No,No,No
C4766,SUB4766,No,No phone service,DSL,No,No,No,No,Yes,No
C4767,SUB4767,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
C4768,SUB4768,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4769,SUB4769,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4770,SUB4770,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4771,SUB4771,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4772,SUB4772,Yes,No,Fiber optic,No,No,No,No,Yes,No
C4773,SUB4773,Yes,No,DSL,No,Yes,Yes,Yes,No,No
C4774,SUB4774,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes
C4775,SUB4775,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes
C4776,SUB4776,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
C4777,SUB4777,Yes,No,Fiber optic,No,No,No,No,No,No
C4778,SUB4778,Yes,No,DSL,No,Yes,No,No,No,No
C4779,SUB4779,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4780,SUB4780,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
C4781,SUB4781,Yes,No,Fiber optic,No,No,No,No,No,No
C4782,SUB4782,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4783,SUB4783,Yes,No,Fiber optic,No,No,No,No,No,Yes
C4784,SUB4784,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No
C4785,SUB4785,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4786,SUB4786,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
C4787,SUB4787,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
C4788,SUB4788,Yes,No,DSL,Yes,Yes,No,No,No,No
C4789,SUB4789,Yes,Yes,DSL,No,No,Yes,No,No,No
C4790,SUB4790,Yes,No,Fiber optic,No,No,No,No,No,No
C4791,SUB4791,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
C4792,SUB4792,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4793,SUB4793,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
C4794,SUB4794,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes
C4795,SUB4795,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4796,SUB4796,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4797,SUB4797,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes
C4798,SUB4798,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
C4799,SUB4799,Yes,Yes,Fiber optic,No,No,No,No,No,No
C4800,SUB4800,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4801,SUB4801,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
C4802,SUB4802,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
C4803,SUB4803,Yes,No,DSL,No,Yes,No,Yes,No,No
C4804,SUB4804,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No
C4805,SUB4805,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
C4806,SUB4806,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4807,SUB4807,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4808,SUB4808,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
C4809,SUB4809,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes
C4810,SUB4810,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
C4811,SUB4811,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes
