CustomerID,Billing_ID,MonthlyCharges,TotalCharges
C4206,BILL4206,78.6,1846.65
C4207,BILL4207,116.8,8456.75
C4208,BILL4208,43.55,1011.5
C4209,BILL4209,60.8,4263.4
C4210,BILL4210,54.9,2549.1
C4211,BILL4211,65.2,3965.05
C4212,BILL4212,102.95,2496.7
C4213,BILL4213,90.6,90.6
C4214,BILL4214,50.8,288.05
C4215,BILL4215,90.05,368.1
C4216,BILL4216,108.2,7840.6
C4217,BILL4217,92,6632.75
C4218,BILL4218,75.1,1013.35
C4219,BILL4219,25.05,152.95
C4220,BILL4220,75.15,3772.65
C4221,BILL4221,19.5,1026.35
C4222,BILL4222,19.3,19.3
C4223,BILL4223,112.2,5031.85
C4224,BILL4224,70.3,220.4
C4225,BILL4225,19.6,1416.5
C4226,BILL4226,20.25,158.35
C4227,BILL4227,75.85,256.6
C4228,BILL4228,80.65,5542.55
C4229,BILL4229,68.5,68.5
C4230,BILL4230,115.75,8443.7
C4231,BILL4231,73.5,791.75
C4232,BILL4232,80.6,5708.2
C4233,BILL4233,69.95,69.95
C4234,BILL4234,59.55,2016.3
C4235,BILL4235,19.05,326.65
C4236,BILL4236,95.65,5471.75
C4237,BILL4237,19.95,19.95
C4238,BILL4238,70.05,346.4
C4239,BILL4239,19.4,1061.6
C4240,BILL4240,36.1,1971.5
C4241,BILL4241,94,773.65
C4242,BILL4242,61.15,1422.05
C4243,BILL4243,19.75,19.75
C4244,BILL4244,64.1,2460.35
C4245,BILL4245,19.75,856.5
C4246,BILL4246,19.7,1275.85
C4247,BILL4247,110.2,7467.5
C4248,BILL4248,106.35,7261.75
C4249,BILL4249,90.55,5116.6
C4250,BILL4250,65.9,660.05
C4251,BILL4251,104.5,6590.8
C4252,BILL4252,52.5,1208.15
C4253,BILL4253,56.1,1033.9
C4254,BILL4254,88.75,1885.15
C4255,BILL4255,84.45,2467.1
C4256,BILL4256,75.3,989.45
C4257,BILL4257,26,2006.95
C4258,BILL4258,99.4,5025
C4259,BILL4259,109.55,4830.25
C4260,BILL4260,19.6,59.75
C4261,BILL4261,73.15,3088.25
C4262,BILL4262,54.65,3134.7
C4263,BILL4263,66.4,94.55
C4264,BILL4264,115.55,8312.4
C4265,BILL4265,104.45,4863.85
C4266,BILL4266,100.05,6871.9
C4267,BILL4267,102,6529.25
C4268,BILL4268,91.15,6637.9
C4269,BILL4269,89.7,3165.6
C4270,BILL4270,90.2,1454.15
C4271,BILL4271,92.4,6786.1
C4272,BILL4272,19.9,543
C4273,BILL4273,25.15,1327.15
C4274,BILL4274,79.85,2404.15
C4275,BILL4275,18.85,867.3
C4276,BILL4276,25.75,25.75
C4277,BILL4277,49.6,114.7
C4278,BILL4278,20.95,109.5
C4279,BILL4279,97.05,4692.95
C4280,BILL4280,25.4,546.85
C4281,BILL4281,19.7,1274.05
C4282,BILL4282,35,1782.4
C4283,BILL4283,101.25,5301.1
C4284,BILL4284,70.2,280.35
C4285,BILL4285,90.95,2897.95
C4286,BILL4286,73.85,3371
C4287,BILL4287,88.05,801.3
C4288,BILL4288,105.95,6975.25
C4289,BILL4289,91.85,257.05
C4290,BILL4290,20.1,1079.45
C4291,BILL4291,40.1,40.1
C4292,BILL4292,110.3,6997.3
C4293,BILL4293,73.9,2217.15
C4294,BILL4294,89.8,1129.1
C4295,BILL4295,85.15,979.05
C4296,BILL4296,60.95,4119.4
C4297,BILL4297,72.25,2568.55
C4298,BILL4298,73.55,3349.1
C4299,BILL4299,46,492.1
C4300,BILL4300,58.55,1718.95
C4301,BILL4301,24.6,605.25
C4302,BILL4302,19.75,1344.5
C4303,BILL4303,86.35,4267.15
C4304,BILL4304,25.5,1121.05
C4305,BILL4305,19,918.7
C4306,BILL4306,19.55,521.8
C4307,BILL4307,110.1,4469.1
C4308,BILL4308,96.55,3580.3
C4309,BILL4309,69.75,1729.35
C4310,BILL4310,50.6,1073.3
C4311,BILL4311,65.6,4566.5
C4312,BILL4312,40.1,293.3
C4313,BILL4313,82.1,2603.1
C4314,BILL4314,79.1,1783.75
C4315,BILL4315,101.25,2440.15
C4316,BILL4316,79.55,79.55
C4317,BILL4317,90.65,6322.1
C4318,BILL4318,20.55,57.4
C4319,BILL4319,75.75,4284.65
C4320,BILL4320,110,7138.65
C4321,BILL4321,20.85,1539.75
C4322,BILL4322,80.35,1058.1
C4323,BILL4323,70.15,123.8
C4324,BILL4324,84.05,2781.85
C4325,BILL4325,67.45,2731
C4326,BILL4326,20.75,20.75
C4327,BILL4327,89.1,89.1
C4328,BILL4328,69.9,497.3
C4329,BILL4329,51.1,711.15
C4330,BILL4330,94.4,1607.2
C4331,BILL4331,78.25,1490.95
C4332,BILL4332,25.55,1898.1
C4333,BILL4333,60,3273.95
C4334,BILL4334,90.55,2929.75
C4335,BILL4335,76.4,838.7
C4336,BILL4336,84.95,1443.65
C4337,BILL4337,110.1,7746.7
C4338,BILL4338,99.65,6951.15
C4339,BILL4339,45.4,214.75
C4340,BILL4340,69,2669.45
C4341,BILL4341,48.65,235.2
C4342,BILL4342,44.15,92.65
C4343,BILL4343,59.85,3103.25
C4344,BILL4344,75.75,606.25
C4345,BILL4345,80.65,5330.2
C4346,BILL4346,20.55,1403.1
C4347,BILL4347,66.4,2727.8
C4348,BILL4348,100.2,5038.45
C4349,BILL4349,19.1,19.1
C4350,BILL4350,80.3,80.3
C4351,BILL4351,44.55,1462.6
C4352,BILL4352,20.35,150.6
C4353,BILL4353,91.8,5960.5
C4354,BILL4354,74.9,74.9
C4355,BILL4355,20.2,1192.3
C4356,BILL4356,50.35,314.55
C4357,BILL4357,18.8,56
C4358,BILL4358,20.45,330.8
C4359,BILL4359,64.75,877.35
C4360,BILL4360,98.7,2249.1
C4361,BILL4361,89.45,2807.65
C4362,BILL4362,58.75,1696.2
C4363,BILL4363,20.7,1032.05
C4364,BILL4364,85.6,4902.8
C4365,BILL4365,80.3,4995.35
C4366,BILL4366,79.8,5034.05
C4367,BILL4367,79.85,1857.75
C4368,BILL4368,54.1,1992.85
C4369,BILL4369,80.85,751.65
C4370,BILL4370,24.75,66.95
C4371,BILL4371,80.9,1714.95
C4372,BILL4372,24.5,343.6
C4373,BILL4373,20.15,20.15
C4374,BILL4374,20.05,520.1
C4375,BILL4375,19.6,1387.45
C4376,BILL4376,114.3,7383.7
C4377,BILL4377,100.3,4483.95
C4378,BILL4378,80,1706.45
C4379,BILL4379,20.85,1327.4
C4380,BILL4380,89.95,5974.3
C4381,BILL4381,20,500.5
C4382,BILL4382,90.85,4515.85
C4383,BILL4383,48.75,179.85
C4384,BILL4384,80,5040.2
C4385,BILL4385,79.7,165
C4386,BILL4386,20.35,422.7
C4387,BILL4387,57.55,3046.4
C4388,BILL4388,20.25,20.25
C4389,BILL4389,19.4,358.05
C4390,BILL4390,100.4,2936.25
C4391,BILL4391,57.95,1271.8
C4392,BILL4392,59.5,530.05
C4393,BILL4393,19.2,19.2
C4394,BILL4394,86.5,1808.7
C4395,BILL4395,59.55,1144.6
C4396,BILL4396,103.95,7446.9
C4397,BILL4397,25.1,25.1
C4398,BILL4398,103.95,7556.9
C4399,BILL4399,68.95,4858.7
C4400,BILL4400,103.1,6595
C4401,BILL4401,24.7,149.05
C4402,BILL4402,110.2,4972.1
C4403,BILL4403,48.95,1880.85
C4404,BILL4404,62.45,2045.55
C4405,BILL4405,89.55,2187.15
C4406,BILL4406,83.55,477.55
C4407,BILL4407,78.9,2976.95
C4408,BILL4408,20.35,178.7
C4409,BILL4409,71.45,5025.85
C4410,BILL4410,46.35,3353.4
C4411,BILL4411,94.65,1461.15
C4412,BILL4412,49.9,2782.4
C4413,BILL4413,25.45,1699.15
C4414,BILL4414,89.15,1496.9
C4415,BILL4415,20.75,452.2
C4416,BILL4416,66.1,4428.45
C4417,BILL4417,75.4,1322.55
C4418,BILL4418,70.45,70.45
C4419,BILL4419,60.3,3563.8
C4420,BILL4420,21.05,139.75
C4421,BILL4421,69.35,1927.3
C4422,BILL4422,88.85,3000.25
C4423,BILL4423,97,3021.3
C4424,BILL4424,66.4,2245.4
C4425,BILL4425,24.75,24.75
C4426,BILL4426,69.2,944.65
C4427,BILL4427,79.5,1264.2
C4428,BILL4428,100.65,4917.75
C4429,BILL4429,103.3,2012.7
C4430,BILL4430,79.7,5743.3
C4431,BILL4431,61.4,1864.65
C4432,BILL4432,69.8,1221.65
C4433,BILL4433,40.55,1390.85
C4434,BILL4434,75.65,302.35
C4435,BILL4435,90.7,1374.9
C4436,BILL4436,80.5,1336.9
C4437,BILL4437,60.6,1297.8
C4438,BILL4438,101.15,6067.4
C4439,BILL4439,24.95,1222.25
C4440,BILL4440,20.3,487.95
C4441,BILL4441,60,2548.55
C4442,BILL4442,20.25,835.5
C4443,BILL4443,78.5,242.05
C4444,BILL4444,44.75,44.75
C4445,BILL4445,19.85,63.75
C4446,BILL4446,98,6218.45
C4447,BILL4447,79.9,260.9
C4448,BILL4448,107.7,7320.9
C4449,BILL4449,99.7,2967.35
C4450,BILL4450,104.7,6333.8
C4451,BILL4451,58.6,939.7
C4452,BILL4452,93.9,4200.25
C4453,BILL4453,86.45,5950.2
C4454,BILL4454,98.5,1037.75
C4455,BILL4455,19.4,93.4
C4456,BILL4456,50.45,50.45
C4457,BILL4457,24.95,1614.9
C4458,BILL4458,75,1573.95
C4459,BILL4459,94.65,3624.3
C4460,BILL4460,100.25,100.25
C4461,BILL4461,78.2,1468.75
C4462,BILL4462,94.2,2607.6
C4463,BILL4463,88.45,1422.1
C4464,BILL4464,69.85,69.85
C4465,BILL4465,81.7,858.6
C4466,BILL4466,50.05,1523.4
C4467,BILL4467,79.9,324.3
C4468,BILL4468,69.55,3435.6
C4469,BILL4469,25.4,399.6
C4470,BILL4470,90.1,4549.45
C4471,BILL4471,44.65,322.5
C4472,BILL4472,83.75,3273.55
C4473,BILL4473,80.35,5375.15
C4474,BILL4474,98.1,2510.7
C4475,BILL4475,53.35,3090.05
C4476,BILL4476,19.55,61.05
C4477,BILL4477,20.9,20.9
C4478,BILL4478,48.95,955.6
C4479,BILL4479,54.2,140.4
C4480,BILL4480,24.45,1493.1
C4481,BILL4481,69.4,69.4
C4482,BILL4482,40.15,1626.05
C4483,BILL4483,74.9,541.15
C4484,BILL4484,25.6,1784.9
C4485,BILL4485,70.35,70.35
C4486,BILL4486,91.7,6075.9
C4487,BILL4487,89.2,5500.6
C4488,BILL4488,24.1,73.1
C4489,BILL4489,74.15,3229.4
C4490,BILL4490,53.85,3399.85
C4491,BILL4491,115.6,6431.05
C4492,BILL4492,19.75,19.75
C4493,BILL4493,24.05,1230.9
C4494,BILL4494,25.3,454.65
C4495,BILL4495,84.3,235.05
C4496,BILL4496,70.1,70.1
C4497,BILL4497,89.75,6595.9
C4498,BILL4498,97.95,5867
C4499,BILL4499,20,196.35
C4500,BILL4500,78.3,909.25
C4501,BILL4501,103.9,6449.15
C4502,BILL4502,20.7,762.45
C4503,BILL4503,96.8,5283.95
C4504,BILL4504,94.4,1617.5
C4505,BILL4505,20.15,785.75
C4506,BILL4506,26,1776
C4507,BILL4507,77.35,5396.25
C4508,BILL4508,66.05,574.5
C4509,BILL4509,19.9,400.3
C4510,BILL4510,84.3,84.3
C4511,BILL4511,68.15,2656.3
C4512,BILL4512,80.85,1445.95
C4513,BILL4513,75.5,5212.65
C4514,BILL4514,92.45,6440.25
C4515,BILL4515,80.6,2244.95
C4516,BILL4516,83.2,1130
C4517,BILL4517,87.55,6463.15
C4518,BILL4518,99.55,1131.2
C4519,BILL4519,81.25,585.95
C4520,BILL4520,109.4,6252.7
C4521,BILL4521,19.95,19.95
C4522,BILL4522,45.55,2062.15
C4523,BILL4523,20.7,587.1
C4524,BILL4524,75.3,720.45
C4525,BILL4525,99.25,2186.4
C4526,BILL4526,93.4,2979.3
C4527,BILL4527,73.75,956.65
C4528,BILL4528,80.45,3201.55
C4529,BILL4529,88.15,3973.2
C4530,BILL4530,49.2,447.9
C4531,BILL4531,19.65,1335.2
C4532,BILL4532,79.35,661.25
C4533,BILL4533,79.75,1111.85
C4534,BILL4534,105.15,7555
C4535,BILL4535,49,49
C4536,BILL4536,100.05,3046.15
C4537,BILL4537,69.35,69.35
C4538,BILL4538,49.8,836.35
C4539,BILL4539,85.8,272.2
C4540,BILL4540,79.7,5293.4
C4541,BILL4541,20.95,20.95
C4542,BILL4542,50.55,50.55
C4543,BILL4543,79.3,2570
C4544,BILL4544,19.5,798.2
C4545,BILL4545,80.55,80.55
C4546,BILL4546,44.15,44.15
C4547,BILL4547,84.5,916.9
C4548,BILL4548,105.5,6487.2
C4549,BILL4549,84.3,1855.65
C4550,BILL4550,92.7,1556.85
C4551,BILL4551,26.25,1988.05
C4552,BILL4552,96.95,5432.2
C4553,BILL4553,20.45,147.55
C4554,BILL4554,115.8,8424.9
C4555,BILL4555,108.2,2203.7
C4556,BILL4556,20.2,387.4
C4557,BILL4557,67.75,116.65
C4558,BILL4558,54.9,3045.75
C4559,BILL4559,85.25,2287.25
C4560,BILL4560,20.15,130.5
C4561,BILL4561,90.35,767.9
C4562,BILL4562,55.75,446.8
C4563,BILL4563,114.6,8100.25
C4564,BILL4564,80.05,830.7
C4565,BILL4565,20,20
C4566,BILL4566,66.8,4689.15
C4567,BILL4567,100.3,6754.35
C4568,BILL4568,105.35,3540.65
C4569,BILL4569,85.2,2184.6
C4570,BILL4570,48.8,1054.6
C4571,BILL4571,18.95,130.55
C4572,BILL4572,69.8,1540.35
C4573,BILL4573,106.15,6411.25
C4574,BILL4574,20.55,1432.55
C4575,BILL4575,105.75,7629.85
C4576,BILL4576,25.25,101.9
C4577,BILL4577,19.75,313.4
C4578,BILL4578,104.85,6312.9
C4579,BILL4579,60.95,629.55
C4580,BILL4580,81.15,2640.55
C4581,BILL4581,19.1,1372.45
C4582,BILL4582,20.8,1212.25
C4583,BILL4583,90.15,6237.05
C4584,BILL4584,90.1,6310.9
C4585,BILL4585,74.1,5031
C4586,BILL4586,85.05,85.05
C4587,BILL4587,118.75,8672.45
C4588,BILL4588,85.9,2196.45
C4589,BILL4589,95,3008.15
C4590,BILL4590,20.15,220.8
C4591,BILL4591,101.3,5779.6
C4592,BILL4592,21.2,222.65
C4593,BILL4593,24.2,914.6
C4594,BILL4594,20.3,246.3
C4595,BILL4595,102.8,2110.15
C4596,BILL4596,85.3,5560
C4597,BILL4597,89.6,1633
C4598,BILL4598,99.95,547.65
C4599,BILL4599,56.25,969.85
C4600,BILL4600,50.95,2610.65
C4601,BILL4601,115.85,6567.9
C4602,BILL4602,103.65,4747.85
C4603,BILL4603,26.1,1759.55
C4604,BILL4604,35.1,101.1
C4605,BILL4605,99.1,6496.15
C4606,BILL4606,67.25,4234.15
C4607,BILL4607,25,300.7
C4608,BILL4608,59.55,59.55
C4609,BILL4609,77.8,4323.35
C4610,BILL4610,55.1,1466.1
C4611,BILL4611,117.8,8684.8
C4612,BILL4612,24.15,1776.45
C4613,BILL4613,45.25,2933.95
C4614,BILL4614,79.5,4370.25
C4615,BILL4615,20.25,144.35
C4616,BILL4616,64.75,4804.75
C4617,BILL4617,54.6,1125.2
C4618,BILL4618,20.7,39.85
C4619,BILL4619,94.75,422.4
C4620,BILL4620,79.65,251.75
C4621,BILL4621,115.8,8332.15
C4622,BILL4622,49.45,314.6
C4623,BILL4623,83.8,4331.4
C4624,BILL4624,95.35,6382
C4625,BILL4625,94.7,740.3
C4626,BILL4626,74.05,600.15
C4627,BILL4627,89.6,5538.8
C4628,BILL4628,116.6,7049.5
C4629,BILL4629,54.2,690.5
C4630,BILL4630,19.3,279.3
C4631,BILL4631,65.05,1427.55
C4632,BILL4632,92.5,452.7
C4633,BILL4633,19.45,19.45
C4634,BILL4634,24.05,1709.15
C4635,BILL4635,18.75,53.15
C4636,BILL4636,20.15,777.35
C4637,BILL4637,20,860.85
C4638,BILL4638,71,5012.1
C4639,BILL4639,75.55,166.3
C4640,BILL4640,93.6,2404.1
C4641,BILL4641,70,70
C4642,BILL4642,24.4,24.4
C4643,BILL4643,74.8,4820.15
C4644,BILL4644,65.25,209.9
C4645,BILL4645,50.55,610.75
C4646,BILL4646,104.4,3409.6
C4647,BILL4647,70.7,70.7
C4648,BILL4648,45.25,155.35
C4649,BILL4649,70.3,144
C4650,BILL4650,108.95,7875
C4651,BILL4651,26.45,911.6
C4652,BILL4652,86.2,1270.2
C4653,BILL4653,19.65,478.1
C4654,BILL4654,51.2,1561.5
C4655,BILL4655,19.05,761.85
C4656,BILL4656,74.75,2282.95
C4657,BILL4657,75.8,1615.1
C4658,BILL4658,25.1,1097.15
C4659,BILL4659,44.45,369.3
C4660,BILL4660,104.3,6725.3
C4661,BILL4661,19.5,31.55
C4662,BILL4662,89,6293.2
C4663,BILL4663,20.15,432.5
C4664,BILL4664,74.9,321.75
C4665,BILL4665,74.9,147.15
C4666,BILL4666,36.15,2434.45
C4667,BILL4667,19.2,532.1
C4668,BILL4668,19.25,375.25
C4669,BILL4669,61.2,125.95
C4670,BILL4670,20.45,1042.65
C4671,BILL4671,35.05,1620.25
C4672,BILL4672,100.25,2387.75
C4673,BILL4673,44,659.35
C4674,BILL4674,102.8,2660.2
C4675,BILL4675,50.35,1285.8
C4676,BILL4676,100,4211.55
C4677,BILL4677,20,377.55
C4678,BILL4678,99.85,990.9
C4679,BILL4679,94.2,193.8
C4680,BILL4680,86.4,6058.95
C4681,BILL4681,58.4,964.9
C4682,BILL4682,83.85,790.15
C4683,BILL4683,88.3,2467.75
C4684,BILL4684,94.1,2322.85
C4685,BILL4685,104.05,7262
C4686,BILL4686,108.9,4854.3
C4687,BILL4687,107.4,7748.75
C4688,BILL4688,94.7,1914.9
C4689,BILL4689,90.85,6470.1
C4690,BILL4690,19.9,57.4
C4691,BILL4691,66.4,2019.8
C4692,BILL4692,100.65,5688.05
C4693,BILL4693,100.7,1522.7
C4694,BILL4694,25.6,1334.5
C4695,BILL4695,19.85,252
C4696,BILL4696,20.75,700.45
C4697,BILL4697,95.8,5655.45
C4698,BILL4698,94.65,6747.35
C4699,BILL4699,80.55,5265.1
C4700,BILL4700,106.65,5174.35
C4701,BILL4701,45.85,105.6
C4702,BILL4702,104.35,2271.85
C4703,BILL4703,55.45,2966.95
C4704,BILL4704,78.85,1772.25
C4705,BILL4705,61.15,61.15
C4706,BILL4706,78.95,494.95
C4707,BILL4707,44.45,44.45
C4708,BILL4708,109.2,5290.45
C4709,BILL4709,61.3,3346.8
C4710,BILL4710,96.85,5219.65
C4711,BILL4711,40.55,217.5
C4712,BILL4712,19.8,607.7
C4713,BILL4713,108.25,5431.4
C4714,BILL4714,105.05,6004.85
C4715,BILL4715,90.45,5957.9
C4716,BILL4716,86.4,5442.05
C4717,BILL4717,66.9,4370.25
C4718,BILL4718,110.7,4428.6
C4719,BILL4719,20,416.45
C4720,BILL4720,84.9,3067.2
C4721,BILL4721,102.1,6688.1
C4722,BILL4722,20.25,20.25
C4723,BILL4723,70.15,4224.7
C4724,BILL4724,74.35,74.35
C4725,BILL4725,80.05,4042.2
C4726,BILL4726,62.05,62.05
C4727,BILL4727,49.2,3580.95
C4728,BILL4728,20.5,1198.8
C4729,BILL4729,38.25,1755.35
C4730,BILL4730,54.95,3772.5
C4731,BILL4731,96.6,2877.95
C4732,BILL4732,19.9,357.7
C4733,BILL4733,19.9,1397.3
C4734,BILL4734,84.6,959.9
C4735,BILL4735,80,3182.95
C4736,BILL4736,85.25,3704.15
C4737,BILL4737,81.25,4620.4
C4738,BILL4738,115.5,8312.75
C4739,BILL4739,104.1,541.9
C4740,BILL4740,79,929.3
C4741,BILL4741,39.1,971.3
C4742,BILL4742,94.65,1285.05
C4743,BILL4743,20.8,1521.2
C4744,BILL4744,59.5,3389.25
C4745,BILL4745,20.05,1198.05
C4746,BILL4746,100.45,3414.65
C4747,BILL4747,76.5,162.45
C4748,BILL4748,20.6,754
C4749,BILL4749,20.3,467.15
C4750,BILL4750,49.2,216.9
C4751,BILL4751,39.55,373
C4752,BILL4752,23.15,245.2
C4753,BILL4753,20.45,481.1
C4754,BILL4754,80.85,302.75
C4755,BILL4755,25.25,1728.2
C4756,BILL4756,91.25,2964.05
C4757,BILL4757,72.45,2156.25
C4758,BILL4758,60.1,60.1
C4759,BILL4759,19.7,1051.9
C4760,BILL4760,78.95,78.95
C4761,BILL4761,75.1,5013
C4762,BILL4762,25,1738.9
C4763,BILL4763,69.15,2275.1
C4764,BILL4764,91.55,5511.65
C4765,BILL4765,45.15,98.5
C4766,BILL4766,35.8,1316.9
C4767,BILL4767,113.15,7993.3
C4768,BILL4768,19.85,19.85
C4769,BILL4769,19.8,1388.45
C4770,BILL4770,19.9,666
C4771,BILL4771,19.7,94.45
C4772,BILL4772,79.4,244.65
C4773,BILL4773,59.1,4134.7
C4774,BILL4774,53.95,2375.4
C4775,BILL4775,91.15,4862.5
C4776,BILL4776,99.3,2431.35
C4777,BILL4777,68.95,351.5
C4778,BILL4778,51.55,106.2
C4779,BILL4779,24.4,1413
C4780,BILL4780,96.8,1743.05
C4781,BILL4781,70.05,657.5
C4782,BILL4782,19.5,1050.5
C4783,BILL4783,78.75,426.35
C4784,BILL4784,69.2,4982.5
C4785,BILL4785,19.55,19.55
C4786,BILL4786,80.65,1451.9
C4787,BILL4787,103.65,7634.8
C4788,BILL4788,54.7,235.05
C4789,BILL4789,54.15,3116.15
C4790,BILL4790,71.1,71.1
C4791,BILL4791,84.85,2633.4
C4792,BILL4792,20,49.65
C4793,BILL4793,106.25,6979.8
C4794,BILL4794,99.25,4920.8
C4795,BILL4795,19.35,46.35
C4796,BILL4796,20.8,1021.8
C4797,BILL4797,94.75,5276.1
C4798,BILL4798,114.05,8289.2
C4799,BILL4799,74.9,2659.45
C4800,BILL4800,19.8,196.75
C4801,BILL4801,94,94
C4802,BILL4802,80.85,5824.75
C4803,BILL4803,54.65,1517.5
C4804,BILL4804,91.7,3479.05
C4805,BILL4805,118.6,7365.7
C4806,BILL4806,24.55,1331.05
C4807,BILL4807,19.45,1195.95
C4808,BILL4808,116.15,3946.9
C4809,BILL4809,80.6,4299.95
C4810,BILL4810,20.3,20.3
C4811,BILL4811,89.85,1424.95
C4812,BILL4812,46,193.6
C4813,BILL4813,66.25,620.55
C4814,BILL4814,99.8,4391.25
C4815,BILL4815,90,1993.8
C4816,BILL4816,70.45,2597.6
C4817,BILL4817,75,4213.9
C4818,BILL4818,19.9,19.9
C4819,BILL4819,80.3,5017.7
C4820,BILL4820,19.75,1052.35
C4821,BILL4821,84.3,4916.4
C4822,BILL4822,54.05,2959.8
C4823,BILL4823,104.9,7559.55
C4824,BILL4824,53.95,53.95
C4825,BILL4825,97.25,7133.1
C4826,BILL4826,83.05,1799.3
C4827,BILL4827,105.5,829.55
C4828,BILL4828,81,1312.15
C4829,BILL4829,41.1,1597.05
C4830,BILL4830,45,524.35
C4831,BILL4831,74.55,4191.45
C4832,BILL4832,40.2,711.95
C4833,BILL4833,70.5,2201.75
C4834,BILL4834,19.75,806.95
C4835,BILL4835,24.65,1620.45
C4836,BILL4836,104.25,6812.95
C4837,BILL4837,78.35,1837.9
C4838,BILL4838,69.8,69.8
C4839,BILL4839,109.7,7344.45
C4840,BILL4840,73.75,545.15
C4841,BILL4841,33.45,1500.25
C4842,BILL4842,94.6,2283.15
C4843,BILL4843,54.55,494.05
C4844,BILL4844,20.2,1376.5
C4845,BILL4845,20.3,755.4
C4846,BILL4846,39.4,825.4
C4847,BILL4847,69.15,488.65
C4848,BILL4848,76.25,2841.55
C4849,BILL4849,93.9,486.85
C4850,BILL4850,51.35,2075.1
C4851,BILL4851,100.05,5299.65
C4852,BILL4852,70.4,204.7
C4853,BILL4853,20.3,1356.3
C4854,BILL4854,94.45,5042.75
C4855,BILL4855,46.4,812.4
C4856,BILL4856,104.05,6605.55
C4857,BILL4857,91.15,2995.45
C4858,BILL4858,24.9,505.95
C4859,BILL4859,59.6,3509.4
C4860,BILL4860,108.5,6991.9
C4861,BILL4861,40.55,590.35
C4862,BILL4862,58.95,2789.7
C4863,BILL4863,70.95,137.95
C4864,BILL4864,20.75,1123.15
C4865,BILL4865,113.15,7953.25
C4866,BILL4866,48.8,349.8
C4867,BILL4867,63.05,1067.05
C4868,BILL4868,100.85,3527.3
C4869,BILL4869,99.5,3762
C4870,BILL4870,80.55,1248.9
C4871,BILL4871,64.4,3035.35
C4872,BILL4872,75.2,4300.8
C4873,BILL4873,84.9,6065.3
C4874,BILL4874,19.3,144.95
C4875,BILL4875,83.9,3233.6
C4876,BILL4876,117.45,5438.9
C4877,BILL4877,104.4,1081.45
C4878,BILL4878,74.65,2308.6
C4879,BILL4879,59.05,1882.8
C4880,BILL4880,69.1,3255.35
C4881,BILL4881,20.55,1067.65
C4882,BILL4882,76.55,2065.4
C4883,BILL4883,62.5,4136.4
C4884,BILL4884,29.4,221.9
C4885,BILL4885,94.9,3848
C4886,BILL4886,111.65,8022.85
C4887,BILL4887,19.9,173.15
C4888,BILL4888,20.45,781.25
C4889,BILL4889,106.05,4510.8
C4890,BILL4890,113.45,5317.8
C4891,BILL4891,92.55,4779.45
C4892,BILL4892,65.6,250.1
C4893,BILL4893,84.35,1745.2
C4894,BILL4894,44.65,74.9
C4895,BILL4895,71.1,4140.1
C4896,BILL4896,85.15,3670.5
C4897,BILL4897,49.7,1167.8
C4898,BILL4898,30.2,469.65
C4899,BILL4899,25.25,58.9
C4900,BILL4900,84.05,333.55
C4901,BILL4901,85.7,3171.15
C4902,BILL4902,74.7,74.7
C4903,BILL4903,56.35,1381.2
C4904,BILL4904,90.8,455.5
C4905,BILL4905,107.55,3645.5
C4906,BILL4906,19.85,1158.85
C4907,BILL4907,95.9,6954.15
C4908,BILL4908,23.85,1672.1
C4909,BILL4909,106.15,3152.5
C4910,BILL4910,83.85,4307.1
C4911,BILL4911,85.35,2530.4
C4912,BILL4912,84.8,6141.65
C4913,BILL4913,90.85,3186.7
C4914,BILL4914,76.1,1054.8
C4915,BILL4915,74.55,5430.65
C4916,BILL4916,39.2,849.9
C4917,BILL4917,79.55,151.75
C4918,BILL4918,19.6,299.4
C4919,BILL4919,19.55,1086.75
C4920,BILL4920,39.15,2692.75
C4921,BILL4921,20.1,1389.6
C4922,BILL4922,99.95,3767.4
C4923,BILL4923,59.8,3641.5
C4924,BILL4924,49.75,2535.55
C4925,BILL4925,35.75,35.75
C4926,BILL4926,108.5,6880.85
C4927,BILL4927,60.15,3753.2
C4928,BILL4928,19.05,637.55
C4929,BILL4929,46,181.6
C4930,BILL4930,84,5329.55
C4931,BILL4931,44.55,44.55
C4932,BILL4932,103.45,1539.8
C4933,BILL4933,80.65,2209.75
C4934,BILL4934,57.2,223.75
C4935,BILL4935,110.75,7751.7
C4936,BILL4936,24.7,1174.35
C4937,BILL4937,97.05,4385.05
C4938,BILL4938,76.35,2606.35
C4939,BILL4939,89.4,1539.45
C4940,BILL4940,18.9,18.9
C4941,BILL4941,74.45,1261.35
C4942,BILL4942,19.8,58.15
C4943,BILL4943,50.9,225.6
C4944,BILL4944,84.4,5969.3
C4945,BILL4945,24.4,253.9
C4946,BILL4946,20.05,400
C4947,BILL4947,81,340.85
C4948,BILL4948,98.35,2515.3
C4949,BILL4949,55.5,227.35
C4950,BILL4950,51,305.95
C4951,BILL4951,91.65,365.4
C4952,BILL4952,84.3,2357.75
C4953,BILL4953,100.2,198.5
C4954,BILL4954,19.4,554.25
C4955,BILL4955,90.85,90.85
C4956,BILL4956,69.4,69.4
C4957,BILL4957,94.45,742.95
C4958,BILL4958,20.4,251.65
C4959,BILL4959,94.75,5597.65
C4960,BILL4960,20.15,20.15
C4961,BILL4961,95.7,4816.7
C4962,BILL4962,44.35,768.05
C4963,BILL4963,74.55,1215.8
